Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2017,9519053158
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2017,13176313594
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2017,4816426260
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2017,1.19072E+12
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2017,212701200
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2017,11307067070
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2017,15365713048
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2017,13484541926
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2017,66055090634
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2017,4856599481
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2017,11480847741
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2017,1560000000
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2017,13264640646
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2017,6800135898
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2017,13713506131
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2017,8943543677
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2017,3.19109E+11
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2017,12895153160
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2017,9174048682
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2017,11185104252
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2017,3.75746E+11
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2017,13785924374
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2017,8.3387E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2017,4.01745E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2017,28971588880
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2017,109355638.9
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2017,2.06556E+11
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2017,80856697009
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2017,3.39206E+11
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2017,62202700000
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2017,2.11008E+11
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2017,3.28481E+11
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2017,285600000
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2017,22742699138
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2017,5.24641E+11
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2017,1.03446E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2017,2.21358E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2017,38997129474
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2017,16128000000
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2017,5833352693
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2017,1.61099E+11
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2017,2.10147E+11
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2017,1.5742E+12
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2017,9252834120
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2017,7.14995E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2017,1.29719E+11
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2017,20996562944
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2017,3.43273E+11
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2017,1469789119
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2017,3719443418
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2017,24979190000
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2017,1528621195
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2017,8252394373
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2017,44179075779
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2017,322002845.2
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2017,3591679431
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2017,95649966261
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2017,48589100043
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2017,5.41019E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2017,4402969226
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2017,1353212141
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2017,1529773473
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2017,16369724424
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2017,1022365000
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2017,10000394381
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2017,6387424240
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2017,4.56357E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2017,7536403147
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2017,37926285714
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2017,1598208400
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2017,460374354.8
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2017,24040299978
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2017,42163530591
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2017,8.58988E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2017,45276595.35
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2017,53274884533
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2017,30744473841
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2017,1.12091E+11
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2017,65006047680
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2017,1.94773E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2017,62081322740
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2017,844037037
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2017,3794000000
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2017,2.81354E+11
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2017,880061833.7
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2017,884844384.5
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2017,7180764703
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2017,26842228805
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2017,3.81449E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2017,25873601261
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2017,17584890937
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2018,3276184358
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2018,18053222735
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2018,79450688232
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2018,15156424015
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2018,3218418632
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2018,4.27049E+11
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2018,5.2482E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2018,12457940695
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2018,639000000
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2018,1661529630
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2018,1.42973E+12
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2018,4.54991E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2018,47112470052
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2018,2667182200
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2018,5.43299E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2018,14262408080
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2018,15890066221
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2018,3.21379E+11
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2018,66370132238
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2018,37802005319
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2018,12653600000
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2018,20484053869
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2018,60031173808
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2018,2292787336
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2018,7225977000
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2018,40287647931
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2018,1.91693E+12
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2018,5110250000
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2018,13566937674
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2018,2583335724
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2018,17031943186
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2018,2220979146
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2018,1.72533E+12
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2018,7.25569E+11
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2018,2.95858E+11
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2018,1.38949E+13
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2018,58522477745
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2018,39973842087
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2018,47568210010
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2018,14773806078
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2018,3.34198E+11
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2018,1188797450
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2018,2205099507
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2018,62420164992
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2018,1.0005E+11
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2018,3046364820
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2018,5530178441
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2018,25523485043
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2018,2.49001E+11
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2018,3.97444E+12
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2018,2913466732
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2018,554770370.4
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2018,3.56841E+11
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2018,85555390139
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2018,1.74911E+11
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2018,1.07562E+11
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2018,2.62589E+11
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2018,1.4217E+12
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2018,30624720196
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2018,84269196626
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2018,2.75708E+11
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2018,5581425325
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2018,2.79096E+12
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2018,3188600927
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2018,401932300
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2018,16867326402
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2018,2.87134E+12
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2018,17596922470
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2018,67298913752
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2018,11857030367
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2018,1670671328
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2018,1504630234
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2018,13097012124
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2018,2.12049E+11
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2018,1166514815
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2018,3055782146
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2018,73328365862
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2018,6056000000
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2018,4787637006
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2018,3.61731E+11
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2018,24067750760
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2018,61481309636
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2018,16403864522
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2018,1.60566E+11
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2018,1.04227E+12
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2018,7491654051
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2018,2.70293E+12
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2018,3.86693E+11
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2018,3.29692E+11
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2018,2.27367E+11
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2018,26260850582
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2018,3.76692E+11
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2018,2.09193E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2018,15730792836
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2018,43370860704
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2018,5.04088E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2018,1.7934E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2018,92202979985
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2018,8271106235
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2018,24571753583
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2018,196501525.7
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2018,1076240741
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2018,1.72537E+12
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2018,1.38203E+11
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2018,18141651381
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2018,54901519156
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2018,3422754800
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2018,76686048497
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2018,2057066667
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2018,6692620692
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2018,94493871201
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2018,2556247292
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2018,53751411409
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2018,71000359760
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2018,34429023435
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2018,55190661340
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2018,1.27341E+11
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2018,7182444410
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2018,11253727815
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2018,13760033282
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2018,5404344159
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2018,1.2563E+12
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2018,219430038.5
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2018,12683068114
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2018,17070867590
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2018,15404393365
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2018,67855845007
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2018,5506942238
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2018,13178094720
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2018,1301000000
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2018,15017358751
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2018,7473550557
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2018,14735695931
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2018,9880675786
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2018,3.58789E+11
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2018,13682018827
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2018,9896402284
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2018,12837307497
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2018,4.21739E+11
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2018,13025234959
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2018,9.14043E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2018,4.39789E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2018,33111525183
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2018,130995566.3
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2018,2.11887E+11
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2018,91505851756
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2018,3.56128E+11
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2018,67294169200
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2018,2.22597E+11
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2018,3.46842E+11
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2018,288546281.3
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2018,24109780708
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2018,5.8878E+11
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2018,1.00958E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2018,2.42313E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2018,40225448341
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2018,16276600000
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2018,6135116253
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2018,1.83335E+11
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2018,2.43316E+11
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2018,1.65733E+12
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2018,9636254325
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2018,8.46584E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2018,32333780383
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2018,23116701556
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2018,3.76869E+11
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2018,1615478393
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2018,4085114388
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2018,26020850000
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2018,1655354304
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2018,8278212314
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2018,50640662859
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2018,383717327.8
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2018,3996198867
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2018,1.06138E+11
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2018,54177882426
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2018,5.55455E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2018,4666598024
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2018,1259200443
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2018,1588050311
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2018,21496337949
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2018,1113178000
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2018,11239167898
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2018,7029215766
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2018,5.06754E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2018,7765000282
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2018,40765428571
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2018,1566157200
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2018,488906838.6
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2018,24569079488
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2018,42686580021
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2018,7.78972E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2018,48015259.88
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2018,57003712892
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2018,32927025620
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2018,1.30891E+11
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2018,65203071818
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2018,2.05331E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2018,52870108217
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2018,884329629.6
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2018,3923000000
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2018,3.10106E+11
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2018,914736985.4
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2018,878448433.4
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2018,7878759715
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2018,21606160777
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2018,4.05261E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2018,26311507274
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2018,34156069918
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2019,3395798883
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2019,18799444415
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2019,70897962713
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2019,15401826127
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2019,3155150256
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2019,4.1799E+11
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2019,4.47755E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2019,13619290539
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2019,647000000
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2019,1725351852
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2019,1.39467E+12
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2019,4.44596E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2019,48174235294
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2019,2576518880
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2019,5.35866E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2019,14390708757
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2019,16032813502
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2019,3.51238E+11
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2019,68881010246
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2019,38653318085
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2019,13058700000
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2019,20482608755
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2019,64410122847
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2019,2386792476
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2019,7423465000
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2019,40895322851
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2019,1.87329E+12
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2019,5341100000
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2019,13469235365
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2019,2735683409
